,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST,Year
470,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,183.5,155.5,178.0,171.0,103.5,138.5,123.0,2020
471,1210,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CS,Computer Science and Engineering,169.5,158.5,162.0,146.5,119.75,119.0,102.5,2020
472,1210,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",EC,Electronics and Communication Engineering,156.5,111.0,145.5,125.5,87.0,80.0,98.0,2020
473,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AL,Artificial Intelligence and Machine Learning,178.0,165.0,172.0,157.0,112.5,121.0,109.0,2020
474,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BT,Bio Technology,173.0,147.0,157.5,148.0,98.0,129.0,148.5,2020
475,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CS,Computer Science and Engineering,182.5,166.5,176.5,167.0,99.5,143.5,131.5,2020
476,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EC,Electronics and Communication Engineering,173.5,152.0,166.5,150.5,126.5,133.0,108.5,2020
477,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",CS,Computer Science and Engineering,190.0,185.0,189.0,181.5,114.5,160.0,129.0,2020
478,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CS,Computer Science and Engineering,183.0,160.0,175.0,159.0,135.5,128.5,110.5,2020
479,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CS,Computer Science and Engineering,194.0,190.0,192.0,190.0,145.5,181.5,159.5,2020
480,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",EC,Electronics and Communication Engineering,191.0,189.0,190.0,188.0,138.5,174.5,129.5,2020
481,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",IT,Information Technology,191.0,187.0,190.0,188.0,133.5,171.0,153.5,2020
482,1321,"Central Institute of Plastics Engineering and Technology (CIPET), Guindy, Chennai 600032",PA,Plastic Technology,171.0,148.5,159.5,152.5,113.5,138.0,105.0,2020
483,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",IT,Information Technology,125.0,89.0,80.0,84.0,81.0,83.0,87.5,2020
484,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CS,Computer Science and Engineering,181.0,158.5,173.0,158.5,120.5,129.0,140.0,2020
485,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CS,Computer Science and Engineering,182.0,170.5,175.0,160.0,112.0,126.5,134.5,2020
486,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EC,Electronics and Communication Engineering,151.0,110.0,138.0,139.5,108.5,119.5,82.5,2020
487,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CE,Civil Engineering,175.0,162.0,170.0,163.5,134.5,146.0,138.5,2020
488,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EE,Electrical and Electronics Engineering,186.0,175.5,184.5,179.5,149.0,166.5,118.5,2020
489,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EI,Electronics and Instrumentation Engineering,182.0,180.0,179.5,169.5,146.75,148.0,102.5,2020
490,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IB,Industrial Bio-Technology,175.5,157.0,171.0,155.0,150.5,140.5,104.0,2020
491,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,Information Technology,189.0,181.5,187.5,182.0,161.5,170.25,132.5,2020
492,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,179.5,170.5,176.0,168.0,127.5,148.0,143.0,2020
493,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,169.5,162.0,162.0,163.5,114.5,139.5,104.0,2020
494,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),193.75,190.0,192.0,190.0,175.75,177.5,166.0,2020
495,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,193.0,190.0,191.5,189.5,173.5,184.0,164.5,2020
496,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,190.0,188.0,190.0,186.5,183.0,178.0,146.5,2020
497,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),191.0,190.0,190.5,188.0,162.0,173.0,133.5,2020
498,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),187.5,180.5,183.0,176.0,131.0,157.5,120.5,2020
499,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),174.0,154.5,164.0,147.5,94.0,128.5,99.5,2020
500,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),190.5,189.0,190.0,187.75,167.5,162.0,165.0,2020
501,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,190.5,188.0,190.0,185.0,189.5,168.5,152.0,2020
502,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),190.0,186.5,189.0,180.5,135.5,166.5,128.5,2020
503,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),189.5,174.5,188.5,178.0,148.5,143.0,130.0,2020
504,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CS,Computer Science and Engineering,190.5,184.5,190.0,187.5,154.5,169.5,136.0,2020
505,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EC,Electronics and Communication Engineering,190.0,188.0,189.5,184.5,144.5,169.5,105.0,2020
506,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EM,Electronics and Communication Engg. (SS),189.0,184.5,188.0,181.5,140.5,157.0,105.5,2020
507,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ME,Mechanical Engineering,185.0,179.0,181.0,176.5,125.5,150.5,124.0,2020
508,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",MF,Mechanical Engg. (SS),179.5,175.5,177.0,170.0,116.5,145.0,98.0,2020
509,2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",CS,Computer Science and Engineering,182.0,185.0,175.0,169.0,156.0,149.0,129.0,2020
510,2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",EC,Electronics and Communication Engineering,175.0,158.0,170.0,164.5,112.5,147.0,127.0,2020
511,2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",EE,Electrical and Electronics Engineering,168.5,111.0,160.5,146.5,145.0,128.0,130.5,2020
512,2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",CS,Computer Science and Engineering,113.0,80.5,92.5,82.0,84.5,80.0,81.0,2020
513,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704 ",CE,Civil Engineering,114.5,113.5,84.0,96.0,90.0,80.0,89.0,2020
514,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704 ",EC,Electronics and Communication Engineering,140.5,108.5,128.0,130.0,98.0,114.0,103.0,2020
515,2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",CE,Civil Engineering,175.0,149.5,173.0,166.0,113.5,133.5,120.0,2020
516,2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",ME,Mechanical Engineering,184.5,162.0,178.0,170.0,144.0,149.0,109.0,2020
517,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",CS,Computer Science and Engineering,167.0,147.5,159.0,151.5,108.5,130.0,123.0,2020
518,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",EE,Electrical and Electronics Engineering,149.5,131.5,138.0,141.5,97.5,110.5,85.0,2020
519,2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",CS,Computer Science and Engineering,109.5,87.0,80.0,90.5,88.0,80.0,83.0,2020
520,2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",BM,Bio- Medical Engineering,112.5,90.5,80.0,92.0,84.0,92.0,111.5,2020
521,2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",CS,Computer Science and Engineering,116.5,104.0,86.0,82.0,86.5,79.0,80.0,2020
522,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",CE,Civil Engineering,159.0,141.5,150.0,147.0,106.0,136.0,121.0,2020
523,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",CS,Computer Science and Engineering,185.0,173.0,182.5,179.0,172.5,155.5,149.0,2020
524,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",EE,Electrical and Electronics Engineering,178.0,170.0,175.0,173.5,130.0,148.5,108.0,2020
525,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",ME,Mechanical Engineering,166.0,148.0,156.0,154.0,102.0,133.5,91.0,2020
526,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",MT,Metallurgical Engineering,168.0,154.5,163.0,159.0,112.0,136.5,135.0,2020
527,2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,Computer Science and Engineering,132.5,102.0,113.5,89.5,101.0,88.0,121.5,2020
528,2622,"V S B Engineering College, Kovai Road, Karur District 639111",BM,Bio- Medical Engineering,153.5,93.5,114.0,117.0,137.0,103.0,102.0,2020
529,2622,"V S B Engineering College, Kovai Road, Karur District 639111",CS,Computer Science and Engineering,150.5,90.0,121.0,82.0,120.0,87.5,99.5,2020
530,2622,"V S B Engineering College, Kovai Road, Karur District 639111",EC,Electronics and Communication Engineering,150.5,93.0,122.5,91.5,114.5,89.0,107.0,2020
531,2622,"V S B Engineering College, Kovai Road, Karur District 639111",IT,Information Technology,137.0,95.5,114.5,82.0,84.0,86.5,107.0,2020
532,2623,"Mahendra College of Engineering, Attur Road, Minnampalli, Valapady, Salem District 636106",BM,Bio- Medical Engineering,116.5,80.0,95.5,91.5,80.0,80.5,90.5,2020
533,2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",BM,Bio- Medical Engineering,96.0,80.0,94.5,83.0,88.0,80.0,91.0,2020
534,2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",CS,Computer Science and Engineering,97.0,79.5,80.5,82.0,80.5,78.0,96.5,2020
535,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",BT,Bio Technology,164.0,139.0,156.5,142.0,101.0,105.5,99.0,2020
536,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EE,Electrical and Electronics Engineering,153.5,102.0,145.5,116.5,135.0,80.5,123.5,2020
537,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CS,Computer Science and Engineering,153.5,123.5,142.5,122.0,102.5,92.0,107.0,2020
538,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",IT,Information Technology,136.5,111.0,118.0,117.0,105.0,80.5,125.5,2020
539,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CS,Computer Science and Engineering,177.5,153.0,173.5,160.0,82.0,85.5,92.5,2020
540,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CS,Computer Science and Engineering,188.5,180.0,187.0,181.0,122.5,150.0,144.0,2020
541,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EC,Electronics and Communication Engineering,185.5,174.5,184.0,177.0,115.5,141.5,119.0,2020
542,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EE,Electrical and Electronics Engineering,181.5,157.0,178.5,169.5,103.5,131.0,109.5,2020
543,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",FT,Fashion Technology,151.0,142.0,145.5,112.5,87.0,87.0,81.0,2020
544,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",ME,Mechanical Engineering,174.0,151.0,164.0,156.0,97.0,115.5,108.5,2020
545,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CS,Computer Science and Engineering,184.0,174.5,182.0,174.0,102.0,131.0,129.5,2020
546,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",EC,Electronics and Communication Engineering,178.5,166.0,175.0,162.5,113.5,118.0,113.5,2020
547,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",IT,Information Technology,180.0,168.0,177.0,165.0,111.5,123.5,101.0,2020
548,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CS,Computer Science and Engineering,171.0,148.0,165.0,154.0,93.5,109.0,88.5,2020
549,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EE,Electrical and Electronics Engineering,146.5,115.0,135.0,121.5,97.0,134.5,89.5,2020
550,2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CS,Computer Science and Engineering,115.5,99.0,95.5,93.0,114.0,81.0,95.0,2020
551,2750,"Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",EC,Electronics and Communication Engineering,122.0,86.5,101.0,80.5,100.5,92.0,88.0,2020
552,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",BT,Bio Technology,173.5,155.5,159.5,156.5,135.5,137.5,148.0,2020
553,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",EC,Electronics and Communication Engineering,154.0,130.5,143.0,133.5,142.0,120.0,94.0,2020
554,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",PC,Petro Chemical Technology,138.0,124.0,113.5,118.5,130.0,105.5,102.0,2020
555,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",CS,Computer Science and Engineering,167.0,143.5,156.0,146.5,88.5,138.5,127.5,2020
556,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",ME,Mechanical Engineering,135.0,87.5,108.0,112.5,119.5,115.0,102.5,2020
557,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",CS,Computer Science and Engineering,162.0,153.0,143.0,125.0,121.0,88.5,129.0,2020
558,4974,"Government College of Engineering, Tirunelveli District 627007",CE,Civil Engineering,163.5,134.0,149.0,135.0,117.5,131.0,121.0,2020
559,4974,"Government College of Engineering, Tirunelveli District 627007",CS,Computer Science and Engineering,179.0,172.0,175.0,161.0,110.0,153.0,98.5,2020
560,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CE,Civil Engineering,182.0,172.5,176.5,175.0,131.0,157.5,179.5,2020
561,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CM,Computer Science and Engineering (SS),190.0,184.5,190.0,182.0,132.0,159.0,125.0,2020
562,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CN,Civil Engineering (SS),174.0,169.0,170.5,160.0,127.5,135.5,105.0,2020
563,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CS,Computer Science and Engineering,190.0,186.5,190.0,185.5,176.0,171.5,145.0,2020
564,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",EY,Elec. And Electronics Engg (SS),184.5,181.0,182.5,174.5,105.0,143.0,105.5,2020
565,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",IM,Information Tech. (SS),188.0,182.5,186.0,179.0,117.0,145.5,106.5,2020
566,5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",CS,Computer Science and Engineering,169.0,160.0,153.0,140.0,104.5,113.5,81.0,2020
567,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",CS,Computer Science and Engineering,181.0,172.5,177.5,173.5,106.0,149.0,139.0,2020
568,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",EE,Electrical and Electronics Engineering,170.0,159.0,161.5,158.0,82.0,135.5,120.0,2020
569,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,BIO MEDICAL ENGINEERING  (SS),195.0,193.5,194.0,194.775,182.5,189.0,181.0,2021
570,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,CIVIL  ENGINEERING,193.5,190.5,192.685,193.33,182.0,190.0,174.635,2021
571,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.0,196.375,197.6666667,197.5,192.06,193.0,190.815,2021
572,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,COMPUTER SCIENCE AND ENGINEERING,199.0,197.02,198.12,198.625,193.935,196.5,192.165,2021
573,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197.99,196.0,197.3333333,197.13,192.0,194.35,192.5,2021
574,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,195.995,193.825,195.0,195.46,190.385,191.0,191.0,2021
575,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),196.575,195.855,196.0,196.0,189.01,192.185,187.5,2021
576,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,INFORMATION TECHNOLOGY (SS),197.0,194.4,196.0,195.825,189.145,191.5,192.44,2021
577,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,MECHANICAL ENGINEERING,194.615,193.0,193.5,193.54,186.53,188.255,181.065,2021
578,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,MANUFACTURING ENGINEERING,191.355,186.82,190.0,191.0,184.78,185.65,172.9,2021
579,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,LEATHER TECHNOLOGY,185.155,181.89,182.3,181.35,177.01,178.385,163.0,2021
580,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,PHARMACEUTICAL TECHNOLOGY (SS),190.5,187.83,189.0,187.545,174.975,183.385,168.935,2021
581,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,TEXTILE TECHNOLOGY,185.96,182.25,184.0,184.3,168.075,178.735,161.65,2021
582,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CM,COMPUTER SCIENCE AND ENGINEERING (SS),196.5,194.385,196.01,195.955,188.57,191.5,187.5,2021
583,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,194.515,193.135,194.0,194.23,182.295,189.79,183.495,2021
584,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",MF,MECHANICAL ENGINEERING (SS),193.0,191.0,192.5,193.0,185.275,186.5,175.545,2021
585,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),176.955,169.715,172.32,176.36,129.0,165.265,159.11,2021
586,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CH,CHEMICAL  ENGINEERING,168.255,140.55,149.7,155.89,166.55,153.405,137.365,2021
587,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,184.185,176.935,176.11,179.725,161.405,167.965,163.32,2021
588,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,180.165,168.135,174.5,176.09,112.5,167.46,102.5,2021
589,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",IT,INFORMATION TECHNOLOGY,176.31,162.35,172.65,168.87,158.81,166.085,152.92,2021
590,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",CS,COMPUTER SCIENCE AND ENGINEERING,176.625,164.195,174.065,174.25,128.77,164.095,146.76,2021
591,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,191.01,188.44,189.49,190.0,157.81,174.965,171.0,2021
592,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CS,COMPUTER SCIENCE AND ENGINEERING,185.205,180.175,183.0,181.495,136.5,163.9,167.87,2021
593,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,184.82,177.33,182.86,178.15,152.76,163.355,150.0,2021
594,1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602103",CS,COMPUTER SCIENCE AND ENGINEERING,187.405,182.705,186.0,186.87,121.0,167.5,173.42,2021
595,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AL,Artificial Intelligence and Machine Learning,189.5,187.58,188.645,189.0,163.66,173.21,166.165,2021
596,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,192.0,188.79,190.495,191.0,159.275,179.0,181.095,2021
597,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,189.745,185.955,188.475,187.5,155.19,174.075,178.305,2021
598,1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,190.265,187.905,189.78,190.0,166.995,176.925,154.5,2021
599,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,191.13,187.5,190.0,190.5,160.27,176.5,158.475,2021
600,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,188.5,182.68,186.0,184.865,143.45,171.685,161.965,2021
601,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",IT,INFORMATION TECHNOLOGY,192.155,188.995,191.7,191.39,174.175,179.155,156.14,2021
602,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",AD,Artificial Intelligence and Data Science,178.26,172.61,177.12,174.0,118.5,158.475,133.5,2021
603,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",CS,COMPUTER SCIENCE AND ENGINEERING,182.0,174.86,180.075,175.745,91.5,161.045,165.41,2021
604,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",CS,COMPUTER SCIENCE AND ENGINEERING,176.485,160.2,165.5,162.095,165.45,161.385,161.53,2021
605,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CS,COMPUTER SCIENCE AND ENGINEERING,176.155,165.0,173.89,172.385,168.32,161.03,135.965,2021
606,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CE,CIVIL  ENGINEERING,190.5,188.0,189.5,187.8,162.495,183.0,144.12,2021
607,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CS,COMPUTER SCIENCE AND ENGINEERING,197.0,194.0,195.67,194.5,185.5,189.0,185.0,2021
608,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,194.0,191.385,193.5,193.0,174.325,187.01,173.505,2021
609,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",IT,INFORMATION TECHNOLOGY,195.01,193.0,194.57,194.255,183.13,188.0,176.0,2021
610,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",ME,MECHANICAL ENGINEERING,192.01,189.0,190.51,190.5,178.155,181.92,160.5,2021
611,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CS,COMPUTER SCIENCE AND ENGINEERING,191.21,187.635,189.5,190.535,167.5,178.57,129.76,2021
612,1321,"Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET), Guindy, Chennai 600032",MN,MANUFACTURING ENGINEERING,184.49,176.745,181.615,182.0,166.615,175.305,167.875,2021
